package_name,Jan 23,Feb 23,Mar 23,Apr 23,May 23,Jun 23,Jul 23,Aug 23,Sep 23,Oct 23,Nov 23,Dec 23,Jan 24,Feb 24
ng-json-schema-builder,20.0,13.0,17.0,20.0,20.0,19.0,22.0,17.0,10.0,32.0,19.0,13.0,19.0,8.0
node-shipping-tracker,14.0,8.0,15.0,9.0,8.0,9.0,9.0,14.0,10.0,25.0,12.0,3.0,6.0,2.0
prometheus-kafka-connect,19.0,11.0,11.0,15.0,5.0,10.0,15.0,11.0,10.0,23.0,15.0,2.0,10.0,1.0
mail-listener-next,2187.0,2141.0,2010.0,1868.0,1927.0,1808.0,1894.0,2154.0,2025.0,2100.0,1908.0,2008.0,2037.0,1556.0
express-riak,922.0,1360.0,1526.0,1464.0,1499.0,1448.0,1494.0,1936.0,2181.0,1962.0,1379.0,1510.0,1117.0,789.0
circumflex-request,12.0,11.0,15.0,9.0,8.0,7.0,10.0,10.0,7.0,46.0,3.0,7.0,7.0,2.0
karin,52.0,63.0,69.0,51.0,16.0,17.0,46.0,35.0,46.0,75.0,56.0,6.0,23.0,1.0
talkbox,28.0,18.0,46.0,20.0,3.0,18.0,12.0,4.0,12.0,37.0,20.0,5.0,10.0,2.0
vue-component-ui,11.0,14.0,14.0,12.0,4.0,7.0,15.0,1.0,6.0,40.0,48.0,4.0,5.0,1.0
find-env,12.0,4.0,5.0,5.0,3.0,5.0,9.0,10.0,3.0,8.0,4.0,6.0,4.0,2.0
nekro-prueba,162.0,10.0,9.0,9.0,6.0,12.0,10.0,13.0,1.0,8.0,6.0,7.0,4.0,1.0
cron-validate,218076.0,289896.0,303857.0,276948.0,309596.0,285064.0,240282.0,288612.0,294945.0,329124.0,274820.0,335800.0,384849.0,281333.0
editorjs-data-parser,318.0,148.0,380.0,188.0,221.0,202.0,324.0,288.0,234.0,185.0,197.0,174.0,105.0,99.0
deep-sort-object,279189.0,265502.0,359385.0,246680.0,281322.0,283035.0,279977.0,243096.0,219246.0,237944.0,228608.0,206320.0,232085.0,189395.0
bookshare,5.0,9.0,6.0,6.0,3.0,9.0,10.0,21.0,16.0,290.0,13.0,15.0,12.0,2.0
cucumber-junit,156327.0,141624.0,163472.0,147369.0,157940.0,163208.0,170333.0,178582.0,160467.0,163423.0,150796.0,132458.0,157801.0,123355.0
expicker,15.0,15.0,10.0,14.0,4.0,12.0,10.0,7.0,2.0,13.0,10.0,4.0,9.0,1.0
rpi-lcd,4.0,7.0,11.0,7.0,4.0,9.0,10.0,5.0,2.0,8.0,8.0,7.0,6.0,2.0
koa-ve,7.0,7.0,8.0,9.0,4.0,6.0,10.0,3.0,2.0,12.0,11.0,7.0,3.0,4.0
vue-alert-plug,17.0,13.0,4.0,10.0,2.0,4.0,13.0,4.0,6.0,13.0,7.0,27.0,30.0,57.0
lyre-mp3,9.0,5.0,6.0,4.0,3.0,7.0,5.0,2.0,2.0,16.0,7.0,3.0,3.0,1.0
think-cache-memcache,24.0,21.0,23.0,34.0,3.0,10.0,25.0,8.0,11.0,41.0,10.0,10.0,11.0,1.0
mal-api-v2,12.0,13.0,14.0,21.0,4.0,8.0,15.0,7.0,2.0,16.0,10.0,7.0,6.0,5.0
ngx-easy-test,20.0,23.0,23.0,14.0,5.0,8.0,27.0,29.0,13.0,36.0,28.0,8.0,9.0,7.0
tangrammer-react-bootstrap,21.0,20.0,19.0,19.0,12.0,9.0,19.0,7.0,36.0,34.0,28.0,6.0,10.0,1.0
xdata-sentinel,7.0,5.0,8.0,7.0,2.0,5.0,5.0,2.0,2.0,8.0,7.0,1.0,7.0,2.0
jestas,53.0,26.0,78.0,47.0,27.0,23.0,39.0,20.0,34.0,73.0,34.0,24.0,22.0,2.0
rxstream,58.0,38.0,58.0,49.0,15.0,37.0,92.0,33.0,55.0,81.0,76.0,45.0,57.0,42.0
react-use-stack-ref,4.0,3.0,3.0,5.0,3.0,7.0,6.0,4.0,3.0,11.0,6.0,3.0,3.0,1.0
pully-core,60.0,70.0,77.0,86.0,28.0,51.0,59.0,48.0,24.0,92.0,67.0,50.0,48.0,11.0
vuex-react,7.0,13.0,7.0,8.0,6.0,22.0,10.0,4.0,4.0,13.0,8.0,6.0,8.0,1.0
zwx-wx-api,5.0,10.0,7.0,9.0,3.0,4.0,6.0,3.0,4.0,9.0,12.0,15.0,6.0,3.0
gulp-rev-happy,25.0,10.0,19.0,14.0,3.0,16.0,12.0,7.0,1.0,19.0,20.0,7.0,9.0,2.0
cc-fsm,10.0,9.0,9.0,7.0,2.0,7.0,10.0,4.0,5.0,30.0,5.0,6.0,4.0,1.0
usv-cli,13.0,8.0,7.0,10.0,2.0,14.0,13.0,4.0,4.0,13.0,9.0,3.0,2.0,1.0
gulp-ystamp,94.0,34.0,92.0,53.0,19.0,43.0,33.0,28.0,6.0,74.0,28.0,32.0,28.0,4.0
cash-head,9.0,8.0,5.0,9.0,6.0,7.0,11.0,16.0,13.0,25.0,7.0,4.0,5.0,1.0
readme-gen-jib,8.0,8.0,3.0,6.0,9.0,6.0,8.0,4.0,3.0,9.0,8.0,1.0,4.0,3.0
remark-contents,16.0,9.0,5.0,9.0,3.0,9.0,10.0,13.0,7.0,13.0,10.0,6.0,7.0,1.0
zoombo,11.0,6.0,13.0,12.0,4.0,8.0,9.0,1.0,5.0,13.0,9.0,1.0,4.0,1.0
ewl,155.0,67.0,85.0,107.0,8.0,94.0,59.0,31.0,1.0,82.0,29.0,50.0,28.0,2.0
web-json-storage,50.0,21.0,17.0,12.0,8.0,39.0,9.0,2.0,4.0,9.0,5.0,3.0,6.0,1.0
qxcompiler,343.0,395.0,398.0,248.0,442.0,249.0,471.0,165.0,9.0,555.0,309.0,6.0,488.0,1.0
qiwi-sdk-nodejs,16.0,6.0,6.0,5.0,4.0,6.0,7.0,4.0,3.0,6.0,5.0,6.0,6.0,3.0
echarts-taro3-react,96.0,106.0,132.0,159.0,83.0,71.0,124.0,200.0,135.0,138.0,121.0,54.0,87.0,23.0
yobert-tag,15.0,9.0,7.0,11.0,5.0,6.0,7.0,2.0,4.0,13.0,6.0,7.0,5.0,1.0
current-os,101.0,96.0,18.0,40.0,40.0,9.0,25.0,29.0,32.0,29.0,57.0,140.0,53.0,34.0
xxholic-canvas,5.0,6.0,6.0,4.0,2.0,6.0,6.0,1.0,3.0,8.0,7.0,3.0,2.0,1.0
nh-cryptohash,9.0,5.0,5.0,5.0,6.0,3.0,7.0,12.0,3.0,11.0,8.0,9.0,3.0,2.0
react-native-locale-utils,55.0,40.0,27.0,14.0,29.0,21.0,54.0,20.0,4.0,76.0,12.0,30.0,158.0,159.0
ng-multiselect-dropdown2,0.0,187.0,12.0,13.0,14.0,35.0,40.0,22.0,11.0,23.0,18.0,9.0,9.0,2.0
node-impala,152.0,129.0,258.0,316.0,190.0,160.0,187.0,179.0,280.0,163.0,206.0,204.0,213.0,268.0
ap-notification,5.0,6.0,5.0,5.0,4.0,8.0,7.0,2.0,12.0,18.0,3.0,3.0,3.0,2.0
compress-image,236.0,162.0,289.0,159.0,220.0,278.0,219.0,132.0,139.0,151.0,148.0,111.0,115.0,363.0
boilerplate-next11,11.0,9.0,12.0,14.0,5.0,6.0,12.0,4.0,5.0,41.0,10.0,3.0,6.0,1.0
huwenchao,13.0,5.0,7.0,5.0,4.0,4.0,10.0,2.0,2.0,11.0,7.0,6.0,4.0,1.0
address-ownership-verification,25.0,19.0,17.0,13.0,27.0,21.0,26.0,133.0,30.0,39.0,22.0,13.0,5.0,2.0
turing-didi-mix,15.0,10.0,13.0,11.0,8.0,8.0,17.0,1.0,7.0,19.0,14.0,5.0,8.0,1.0
tsbunch,42.0,117.0,64.0,80.0,26.0,70.0,246.0,49.0,46.0,155.0,38.0,18.0,50.0,4.0
lzb-tablefixed,6.0,6.0,6.0,5.0,4.0,5.0,10.0,10.0,8.0,9.0,6.0,7.0,3.0,1.0
rating-control,10.0,11.0,12.0,9.0,7.0,10.0,11.0,9.0,13.0,27.0,7.0,12.0,8.0,4.0
fluxo,48.0,43.0,60.0,53.0,10.0,26.0,47.0,34.0,8.0,61.0,28.0,34.0,29.0,9.0
misanek-angular-dual-listbox,6.0,4.0,8.0,5.0,4.0,5.0,9.0,3.0,4.0,10.0,6.0,7.0,6.0,3.0
react-swipeable-clickeable-bottom-sheet,228.0,178.0,220.0,219.0,259.0,243.0,202.0,278.0,259.0,264.0,137.0,138.0,120.0,115.0
use-set,14.0,14.0,21.0,15.0,15.0,12.0,14.0,7.0,10.0,35.0,11.0,4.0,13.0,3.0
jates,6495.0,5400.0,6883.0,8408.0,6710.0,6305.0,6291.0,4825.0,3497.0,5697.0,6096.0,6449.0,7005.0,5244.0
betsnap-krux-prescribe,12.0,9.0,7.0,9.0,5.0,5.0,11.0,16.0,3.0,15.0,11.0,10.0,11.0,4.0
sqltoes,13.0,14.0,16.0,12.0,5.0,11.0,21.0,11.0,10.0,31.0,14.0,15.0,19.0,2.0
mybit-ui-toolkit,11.0,3.0,7.0,7.0,6.0,7.0,9.0,9.0,6.0,9.0,5.0,5.0,6.0,1.0
ng2-spinner-preloader,14.0,7.0,7.0,7.0,4.0,4.0,8.0,18.0,3.0,12.0,7.0,2.0,6.0,4.0
r-dayjs-business-days,23.0,43.0,19.0,38.0,20.0,53.0,29.0,19.0,7.0,41.0,32.0,35.0,67.0,5.0
chunkme,13.0,16.0,18.0,16.0,6.0,11.0,16.0,15.0,8.0,71.0,4.0,10.0,9.0,2.0
sia-keypairs,15.0,6.0,8.0,6.0,6.0,9.0,12.0,12.0,8.0,12.0,9.0,6.0,5.0,3.0
lexrank.js,82.0,43.0,83.0,56.0,16.0,36.0,46.0,23.0,16.0,57.0,28.0,38.0,63.0,22.0
react-native-my2c2p-sdk,82.0,72.0,76.0,104.0,85.0,75.0,89.0,82.0,79.0,97.0,71.0,101.0,92.0,71.0
jamonipsum,9.0,5.0,7.0,7.0,5.0,6.0,10.0,5.0,1.0,17.0,9.0,6.0,6.0,3.0
baltazar-beta,12.0,10.0,16.0,12.0,5.0,17.0,16.0,5.0,8.0,61.0,6.0,3.0,6.0,3.0
aktor-js,107.0,146.0,112.0,71.0,171.0,131.0,137.0,203.0,48.0,294.0,52.0,43.0,97.0,29.0
tonicpow-js,279.0,203.0,246.0,308.0,20.0,300.0,144.0,11.0,121.0,285.0,193.0,13.0,277.0,3.0
vgt,29.0,23.0,17.0,31.0,18.0,9.0,23.0,9.0,9.0,25.0,8.0,6.0,9.0,2.0
jscent,159.0,44.0,50.0,49.0,23.0,27.0,52.0,70.0,93.0,68.0,90.0,87.0,81.0,41.0
md-date-time,54.0,69.0,74.0,16.0,26.0,29.0,18.0,10.0,5.0,22.0,14.0,36.0,19.0,7.0
laravel-wave,19.0,15.0,29.0,88.0,261.0,427.0,579.0,572.0,1255.0,1226.0,1005.0,753.0,926.0,660.0
mobx-mc,101.0,90.0,119.0,126.0,180.0,224.0,271.0,222.0,135.0,207.0,179.0,271.0,128.0,98.0
mdb-ui-kit,62769.0,33620.0,56474.0,38916.0,31179.0,37825.0,28479.0,34577.0,29765.0,36752.0,20180.0,16687.0,19215.0,14719.0
generator-jud-plugin,16.0,9.0,19.0,14.0,3.0,9.0,13.0,8.0,5.0,19.0,7.0,13.0,6.0,5.0
dev-to-sync,14.0,8.0,11.0,12.0,5.0,8.0,15.0,7.0,2.0,21.0,12.0,4.0,6.0,2.0
printable-object,30.0,16.0,35.0,31.0,6.0,14.0,28.0,14.0,5.0,34.0,25.0,4.0,19.0,13.0
funny-status,23.0,14.0,16.0,12.0,9.0,14.0,14.0,12.0,5.0,23.0,18.0,9.0,9.0,2.0
html-initial-bundle,13.0,150.0,51.0,18.0,22.0,31.0,19.0,21.0,9.0,22.0,14.0,5.0,7.0,1.0
regex-basename-windows,10.0,12.0,8.0,11.0,5.0,8.0,10.0,11.0,14.0,21.0,10.0,24.0,16.0,2.0
dpndon-cli,15.0,9.0,17.0,14.0,2.0,8.0,12.0,9.0,3.0,19.0,14.0,4.0,6.0,3.0
npm-es-modules-1-naive,12.0,9.0,12.0,7.0,3.0,4.0,9.0,9.0,4.0,12.0,10.0,7.0,7.0,1.0
app-config-node,43.0,23.0,60.0,27.0,27.0,16.0,39.0,120.0,28.0,169.0,18.0,15.0,36.0,8.0
telegram-core,0.0,0.0,0.0,116.0,20.0,10.0,13.0,3.0,5.0,12.0,9.0,3.0,5.0,1.0
canvas-marquee,20.0,8.0,15.0,17.0,6.0,10.0,13.0,18.0,12.0,63.0,8.0,4.0,6.0,2.0
vision-camera-opencv-qrcode-parser,7.0,22.0,9.0,18.0,7.0,5.0,17.0,1.0,5.0,20.0,6.0,10.0,7.0,10.0
tss-themes,86.0,56.0,76.0,84.0,7.0,43.0,74.0,2.0,45.0,110.0,71.0,20.0,57.0,1.0
unanimity,12.0,13.0,9.0,12.0,3.0,7.0,9.0,9.0,9.0,17.0,10.0,5.0,8.0,3.0
dreemgl,21.0,18.0,22.0,20.0,3.0,6.0,14.0,18.0,10.0,29.0,16.0,13.0,10.0,4.0
dache,12.0,12.0,10.0,7.0,5.0,4.0,9.0,4.0,10.0,17.0,23.0,8.0,4.0,2.0
ce-v0,80.0,54.0,108.0,95.0,50.0,70.0,115.0,206.0,383.0,729.0,528.0,463.0,660.0,532.0
typelib-himadri,0.0,0.0,68.0,7.0,8.0,5.0,7.0,24.0,2.0,6.0,5.0,2.0,4.0,1.0
shapers,7.0,6.0,2.0,4.0,4.0,6.0,7.0,2.0,2.0,6.0,4.0,2.0,4.0,3.0
nsfw-web,237.0,438.0,275.0,583.0,30.0,205.0,401.0,157.0,17.0,446.0,297.0,26.0,732.0,8.0
beau-faker,9.0,3.0,7.0,6.0,3.0,5.0,9.0,17.0,4.0,16.0,4.0,6.0,2.0,2.0
osu-api-v1-js,0.0,707.0,174.0,56.0,124.0,9.0,54.0,31.0,16.0,40.0,137.0,16.0,23.0,6.0
ln-telegram,6413.0,4157.0,3226.0,2891.0,3701.0,4754.0,4297.0,3906.0,1380.0,1674.0,1564.0,1082.0,1334.0,867.0
flutil,14.0,7.0,15.0,12.0,2.0,6.0,14.0,12.0,6.0,18.0,12.0,4.0,6.0,2.0
gendiff-lvl2-s18-ai,72.0,38.0,57.0,46.0,8.0,18.0,44.0,20.0,3.0,55.0,38.0,4.0,18.0,3.0
generator-swulp,9.0,19.0,9.0,10.0,3.0,22.0,13.0,13.0,7.0,16.0,7.0,4.0,4.0,2.0
bold360-client,72.0,91.0,12.0,55.0,55.0,73.0,86.0,94.0,35.0,83.0,62.0,30.0,19.0,7.0
git-split-diffs,295.0,277.0,488.0,468.0,415.0,217.0,270.0,185.0,177.0,487.0,217.0,355.0,443.0,95.0
grammarly-languageserver,1459.0,1393.0,1461.0,1418.0,1010.0,1042.0,1096.0,992.0,934.0,1027.0,918.0,933.0,1050.0,706.0
wabac,11.0,6.0,4.0,8.0,11.0,14.0,9.0,5.0,3.0,18.0,14.0,3.0,12.0,15.0
validate-object,8.0,6.0,8.0,8.0,3.0,8.0,8.0,2.0,4.0,12.0,6.0,9.0,6.0,3.0
genius-blocker,10.0,4.0,4.0,7.0,3.0,5.0,11.0,3.0,3.0,12.0,5.0,6.0,3.0,2.0
botp,147.0,284.0,426.0,356.0,315.0,503.0,512.0,558.0,382.0,354.0,162.0,95.0,275.0,204.0
clvm_rs,154.0,220.0,300.0,310.0,320.0,374.0,127.0,116.0,238.0,122.0,272.0,325.0,129.0,16.0
protractor-clickup-plugin,16.0,4.0,5.0,4.0,2.0,7.0,6.0,5.0,3.0,7.0,6.0,4.0,4.0,1.0
asyncctx,12058.0,11890.0,12238.0,11006.0,11291.0,10478.0,10979.0,13991.0,10348.0,10387.0,9457.0,7903.0,7860.0,4767.0
keycloak-gateway-plugin,6.0,4.0,10.0,5.0,5.0,5.0,9.0,5.0,1.0,15.0,10.0,6.0,4.0,2.0
jsonata-ui-core,1318.0,1048.0,750.0,982.0,1165.0,967.0,852.0,861.0,953.0,1834.0,1805.0,1268.0,1368.0,933.0
react-measurements,146.0,105.0,88.0,108.0,146.0,197.0,139.0,244.0,219.0,268.0,219.0,105.0,141.0,44.0
mofron-func,8.0,6.0,4.0,5.0,4.0,8.0,7.0,29.0,4.0,7.0,8.0,6.0,4.0,1.0
metalsmith-logger,12.0,9.0,9.0,7.0,4.0,6.0,11.0,3.0,6.0,15.0,7.0,11.0,4.0,2.0
webtorrentify-github-release,14.0,10.0,11.0,16.0,3.0,9.0,11.0,6.0,6.0,16.0,8.0,6.0,11.0,1.0
past-api,9.0,12.0,7.0,10.0,6.0,21.0,10.0,7.0,2.0,11.0,6.0,6.0,7.0,1.0
transform-deps,29.0,27.0,19.0,24.0,9.0,15.0,32.0,17.0,183.0,47.0,16.0,19.0,31.0,17.0
vue-hooks-plus,1048.0,1231.0,1058.0,788.0,1211.0,1560.0,1433.0,1595.0,1382.0,1395.0,1030.0,653.0,907.0,308.0
mongoose-bigdecimal,64.0,25.0,92.0,15.0,43.0,35.0,46.0,76.0,29.0,25.0,12.0,14.0,21.0,15.0
opensips,23.0,17.0,29.0,32.0,5.0,8.0,20.0,11.0,2.0,31.0,29.0,5.0,20.0,2.0
time-later,12.0,8.0,8.0,11.0,3.0,4.0,9.0,2.0,6.0,22.0,6.0,7.0,2.0,2.0
attachments-preprocessor-im,16.0,11.0,12.0,8.0,3.0,9.0,18.0,114.0,7.0,59.0,7.0,11.0,6.0,1.0
grunt-bump,78237.0,64668.0,68627.0,55200.0,73022.0,80150.0,75227.0,73890.0,81000.0,82145.0,78575.0,82497.0,89547.0,68907.0
flat-stream,214.0,61.0,68.0,39.0,46.0,38.0,19.0,11.0,38.0,52.0,30.0,16.0,3.0,1.0
universal-css,18.0,17.0,15.0,28.0,2.0,15.0,24.0,15.0,8.0,27.0,10.0,15.0,8.0,9.0
count-code,12.0,10.0,9.0,7.0,6.0,8.0,7.0,22.0,21.0,29.0,7.0,10.0,3.0,2.0
eslint-plugin-meteor,35219.0,36127.0,45195.0,35740.0,40553.0,36737.0,35399.0,36558.0,33606.0,39976.0,33483.0,29431.0,38952.0,25987.0
gh-user,69.0,41.0,94.0,84.0,53.0,97.0,72.0,76.0,91.0,102.0,81.0,110.0,100.0,50.0
ts_steam_user,12.0,14.0,9.0,15.0,11.0,13.0,28.0,12.0,26.0,18.0,12.0,15.0,19.0,12.0
md-links-mcmacarena,22.0,15.0,32.0,21.0,7.0,11.0,23.0,11.0,2.0,54.0,27.0,13.0,13.0,2.0
maska,228311.0,276355.0,352782.0,316369.0,410171.0,393221.0,414502.0,420247.0,342201.0,390548.0,381976.0,383019.0,463350.0,359430.0
generator-fwsp-hydra,35.0,31.0,45.0,33.0,12.0,18.0,33.0,17.0,37.0,971.0,224.0,79.0,103.0,161.0
raml2mz,15.0,12.0,18.0,10.0,2.0,6.0,17.0,6.0,3.0,15.0,10.0,9.0,6.0,1.0
uxcore-checkbox-cell-field,36.0,57.0,89.0,55.0,44.0,61.0,67.0,46.0,39.0,60.0,38.0,52.0,65.0,50.0
search-file-cli-dio,4.0,5.0,3.0,5.0,3.0,9.0,6.0,2.0,2.0,6.0,4.0,2.0,4.0,2.0
udp-request,91.0,28.0,42.0,75.0,33.0,18.0,75.0,130.0,120.0,81.0,29.0,31.0,38.0,6.0
make-title,9.0,5.0,5.0,6.0,6.0,5.0,8.0,2.0,3.0,7.0,5.0,5.0,4.0,2.0
jsacmi,25.0,40.0,26.0,34.0,5.0,19.0,29.0,11.0,2.0,33.0,25.0,4.0,24.0,11.0
jquery-lazyload-commonjs,13.0,7.0,5.0,5.0,4.0,5.0,9.0,7.0,5.0,12.0,6.0,3.0,2.0,1.0
epiphron-dns,19.0,22.0,17.0,20.0,18.0,27.0,21.0,29.0,1.0,21.0,17.0,4.0,9.0,1.0
untitledui-js,40.0,48.0,39.0,794.0,1131.0,588.0,939.0,1769.0,3754.0,5262.0,5529.0,3694.0,5696.0,2746.0
react-dripicons,648.0,141.0,206.0,564.0,705.0,949.0,771.0,594.0,738.0,1119.0,603.0,728.0,470.0,286.0
stylelint-config-fisker,12.0,7.0,5.0,10.0,3.0,5.0,10.0,2.0,5.0,15.0,14.0,3.0,4.0,1.0
react-image-panel,19.0,10.0,15.0,11.0,4.0,8.0,13.0,18.0,15.0,27.0,17.0,12.0,8.0,3.0
hubot-as-mebot,40.0,31.0,30.0,45.0,6.0,5.0,33.0,24.0,9.0,52.0,22.0,28.0,25.0,13.0
fc-queue,48.0,83.0,89.0,74.0,27.0,23.0,38.0,44.0,18.0,42.0,56.0,79.0,133.0,25.0
component-library-angular,24.0,296.0,517.0,366.0,334.0,394.0,438.0,373.0,177.0,74.0,174.0,4.0,5.0,1.0
tailwindcss-classes,77.0,15.0,8.0,4.0,7.0,8.0,6.0,2.0,4.0,10.0,4.0,7.0,3.0,2.0
iotpe.js,16.0,17.0,23.0,19.0,3.0,4.0,20.0,6.0,2.0,20.0,9.0,6.0,8.0,1.0
gatsby-gravityforms-component,341.0,616.0,312.0,187.0,141.0,317.0,296.0,498.0,1054.0,1228.0,478.0,207.0,91.0,204.0
the-great-mutator-immutable,6.0,9.0,4.0,5.0,4.0,5.0,6.0,2.0,3.0,7.0,5.0,6.0,3.0,1.0
vfem,22.0,16.0,26.0,29.0,8.0,12.0,21.0,13.0,13.0,38.0,16.0,16.0,12.0,1.0
native-layout-stack,80.0,43.0,84.0,86.0,15.0,40.0,75.0,38.0,36.0,91.0,33.0,35.0,29.0,11.0
get-pty-output-darwin-arm64,6164.0,6796.0,5917.0,4289.0,5883.0,4262.0,5101.0,4880.0,5332.0,6444.0,5077.0,2808.0,4768.0,4338.0
gitbook-start-github-alex-moi,91.0,58.0,108.0,52.0,34.0,55.0,69.0,34.0,5.0,101.0,37.0,32.0,65.0,2.0
fibonum-array,14.0,16.0,12.0,13.0,5.0,4.0,15.0,14.0,9.0,17.0,13.0,5.0,6.0,1.0
trivialdb,105.0,133.0,124.0,135.0,105.0,126.0,114.0,170.0,177.0,134.0,97.0,75.0,83.0,22.0
dep-cli,12.0,8.0,11.0,8.0,5.0,7.0,10.0,6.0,3.0,16.0,9.0,2.0,4.0,2.0
redux-toast-feedback,12.0,6.0,7.0,6.0,3.0,6.0,9.0,5.0,5.0,15.0,7.0,9.0,7.0,1.0
packi,46.0,35.0,19.0,50.0,13.0,17.0,36.0,21.0,20.0,56.0,35.0,4.0,20.0,1.0
parameter-decorator-typescript,6.0,7.0,3.0,7.0,7.0,4.0,9.0,5.0,2.0,15.0,9.0,6.0,9.0,2.0
galao,35.0,15.0,51.0,38.0,23.0,19.0,35.0,19.0,16.0,45.0,33.0,3.0,19.0,13.0
qlik-saas,10.0,5.0,4.0,7.0,4.0,6.0,7.0,7.0,4.0,15.0,7.0,2.0,5.0,2.0
d3-flextree,243716.0,263973.0,263189.0,207494.0,236084.0,222917.0,195880.0,219905.0,250272.0,246753.0,254075.0,254345.0,343689.0,212136.0
ooxx,8.0,6.0,11.0,7.0,5.0,8.0,7.0,4.0,5.0,15.0,9.0,7.0,8.0,2.0
postcss-flex-short,169.0,135.0,155.0,236.0,225.0,265.0,227.0,288.0,168.0,188.0,113.0,124.0,152.0,129.0
json-from-location-hash,13.0,5.0,10.0,9.0,3.0,8.0,9.0,4.0,3.0,15.0,10.0,10.0,13.0,2.0
gitkan,22.0,12.0,6.0,8.0,3.0,7.0,11.0,7.0,8.0,14.0,8.0,5.0,9.0,2.0
elm-module-parser,228.0,153.0,183.0,123.0,26.0,29.0,365.0,433.0,383.0,454.0,447.0,468.0,469.0,325.0
primereact-tree,8.0,13.0,14.0,36.0,36.0,141.0,171.0,165.0,202.0,384.0,259.0,117.0,250.0,176.0
hapi-ip-location,14.0,6.0,4.0,6.0,2.0,12.0,11.0,2.0,2.0,9.0,5.0,10.0,4.0,3.0
tcp-tunnel-socket,4.0,6.0,6.0,4.0,3.0,5.0,6.0,2.0,3.0,6.0,5.0,3.0,12.0,9.0
hexo-scss-renderer,0.0,0.0,66.0,15.0,9.0,4.0,21.0,5.0,1.0,7.0,5.0,6.0,4.0,2.0
ecmascript-webrtc-sipml-console-fix,13.0,10.0,8.0,4.0,4.0,5.0,8.0,2.0,1.0,6.0,19.0,9.0,7.0,1.0
cordova-plugins-auto-wifi,27.0,12.0,20.0,21.0,6.0,8.0,19.0,8.0,14.0,55.0,9.0,3.0,8.0,1.0
neography,35.0,23.0,32.0,23.0,7.0,9.0,30.0,26.0,3.0,35.0,27.0,5.0,10.0,4.0
exsentry,16.0,12.0,11.0,12.0,5.0,4.0,17.0,19.0,4.0,16.0,15.0,5.0,13.0,5.0
dailysentence,31.0,27.0,46.0,31.0,7.0,11.0,31.0,27.0,12.0,70.0,39.0,3.0,13.0,4.0
nightshift-dependency-injection,15.0,11.0,11.0,10.0,6.0,11.0,7.0,17.0,9.0,23.0,13.0,3.0,12.0,1.0
oolong,37845.0,33178.0,32894.0,31027.0,32509.0,32676.0,32720.0,34557.0,35941.0,34435.0,33049.0,31008.0,40105.0,27352.0
osu-lobby-bot,14.0,27.0,17.0,25.0,6.0,9.0,16.0,12.0,3.0,36.0,18.0,1.0,10.0,2.0
recursive-readdir-filter,50.0,15.0,31.0,20.0,17.0,21.0,48.0,33.0,35.0,15.0,17.0,49.0,72.0,17.0
ghorg,8.0,4.0,7.0,5.0,9.0,7.0,8.0,12.0,23.0,17.0,7.0,4.0,6.0,2.0
encrypt-input,111.0,252.0,106.0,69.0,42.0,10.0,41.0,31.0,3.0,40.0,30.0,6.0,15.0,3.0
demoserver,11.0,4.0,4.0,5.0,5.0,5.0,6.0,4.0,2.0,9.0,7.0,28.0,8.0,2.0
mathjax-render-for-mkdocs-material,114.0,55.0,89.0,67.0,10.0,179.0,290.0,71.0,26.0,71.0,50.0,11.0,23.0,1.0
opt-in,11.0,7.0,11.0,7.0,5.0,5.0,14.0,4.0,10.0,13.0,11.0,6.0,8.0,1.0
andreasloukakis,10.0,5.0,5.0,9.0,3.0,4.0,13.0,110.0,4.0,24.0,5.0,5.0,5.0,4.0
baidu-stt,51.0,14.0,61.0,47.0,27.0,26.0,40.0,33.0,27.0,216.0,58.0,14.0,9.0,9.0
themer-atom-syntax,37.0,28.0,22.0,42.0,3.0,12.0,30.0,8.0,16.0,49.0,41.0,8.0,17.0,3.0
react-charts,82327.0,78109.0,88054.0,82593.0,86467.0,79196.0,85013.0,85952.0,73020.0,74114.0,71857.0,67613.0,85895.0,62669.0
choose-video,8.0,8.0,6.0,8.0,5.0,10.0,8.0,11.0,5.0,30.0,6.0,5.0,4.0,1.0
react-lottie-light,4472.0,5578.0,7972.0,7372.0,7808.0,6932.0,7271.0,9081.0,8113.0,9690.0,8810.0,8909.0,11918.0,9184.0
npmjavascript-willtable,10.0,7.0,5.0,6.0,4.0,6.0,7.0,27.0,2.0,6.0,6.0,8.0,4.0,1.0
climate-client-api,7.0,5.0,6.0,4.0,6.0,6.0,7.0,10.0,9.0,19.0,7.0,4.0,3.0,1.0
dagre-d3-unofficial,565.0,57.0,87.0,50.0,37.0,45.0,36.0,42.0,18.0,18.0,17.0,30.0,14.0,12.0
morstest,15.0,7.0,16.0,9.0,6.0,21.0,11.0,30.0,6.0,16.0,10.0,7.0,7.0,6.0
taskwork,46.0,46.0,53.0,55.0,52.0,61.0,59.0,35.0,97.0,62.0,42.0,35.0,43.0,82.0
spog,18.0,17.0,11.0,17.0,3.0,8.0,18.0,5.0,7.0,28.0,11.0,7.0,14.0,5.0
node-snowflake-id,15.0,18.0,14.0,14.0,7.0,9.0,11.0,8.0,5.0,11.0,12.0,4.0,11.0,5.0
reactive-ui,7.0,7.0,7.0,5.0,19.0,7.0,9.0,7.0,2.0,12.0,9.0,4.0,3.0,2.0
