git_repository,total_commits,avg_commits_per_day,last_commit_before_months,git_unique_contributors,github_forks,github_stars,open_PRs,merged_PRs,open_issues,resolved_issues,version_release_frequency_months,version_release_frequency_years,LOC,total_lines_added,total_lines_deleted,lines_added_one_and_half_year,lines_deleted_one_and_half_year,readme_updated,SLOC_JS,SLOC_TS,CC
https://github.com/sasd97/steam-market-util,20,0.01,50,4,0,3,0,1,0,0,0,0,117,531,117,0,0,False,96,0,26
https://github.com/SkeletonSkelettron/ngx-validator,164,0.25,44,1,1,15,0,31,0,0,0,0,96,43784,26465,0,0,False,82,1178,0
https://github.com/jiwoo-choi/RxRedux,34,2.43,43,2,0,3,0,0,0,0,0,0,876,3735,1730,0,0,False,441,666,0
https://github.com/expo/expo,20989,7.62,0,1322,4500,27900,226,13411,407,12696,0,0,2146497,30463323,28993750,3608084,4853307,True,19281,190506,66601
https://github.com/brugmanjoost/ip-addresses,16,16.0,76,1,0,0,0,0,0,0,0,0,613,1054,110,0,0,False,404,0,65
https://github.com/bahdcoder/friendly-mail,7,0.04,52,1,3,41,0,0,0,0,0,0,2154,3272,56,0,0,False,755,0,93
https://github.com/KonstantinKai/ts-typed-redux-actions,19,9.5,66,1,0,0,0,0,0,0,0,0,39,10666,737,0,0,False,39,591,0
https://github.com/misurida/eg-elements,106,0.14,31,3,0,1,0,7,0,0,0,0,1059,142991,91419,0,0,False,711,0,323
https://github.com/LeonardoZivieri/vue-gradient-color-picker,46,0.05,14,2,0,0,8,16,0,0,0,0,2094,13481,4726,945,4024,False,1686,0,2
https://github.com/progre/node-peercast,19,3.17,109,1,0,2,0,0,1,0,0,0,0,2017,1031,0,0,False,0,564,0
https://github.com/fontello/cubic2quad,23,0.01,33,4,6,33,1,2,0,2,0.07,0.9,526,1566,655,0,0,False,402,0,52
https://github.com/uniibu/vue-shoutjs,5,5.0,58,1,0,0,30,165,0,0,0,0,3634,13581,28,0,0,False,2463,0,26
https://github.com/vibhavsinha/code2pdf,12,0.15,32,2,0,2,0,0,1,0,0,0,140,884,26,0,0,False,121,0,28
https://github.com/janogonzalez/queuejs,12,0.0,46,2,0,4,0,0,0,0,0.05,0.55,71,414,140,0,0,False,93,0,4
https://github.com/davidkarn/phone-numbers.js,6,2.0,123,1,0,1,0,0,0,0,0,0,37,173,20,0,0,False,31,0,7
https://github.com/vigoren/foundryvtt-simple-calendar,791,0.82,5,57,30,42,2,135,78,325,2.03,24.75,1203,271665,121577,127295,33796,True,846,14162,0
https://github.com/brandonros/ascii-ebcdic-utils,8,8.0,75,1,2,4,0,0,0,0,0,0,1068,2151,1041,0,0,False,1058,0,0
https://github.com/KaiHotz/react-rollup-boilerplate,238,0.13,3,11,69,292,4,29,0,15,0.28,3.47,258,238382,219934,55756,55785,True,754,326,0
https://github.com/Dreamyplayer/dreamy-db,76,0.27,24,3,9,22,7,58,0,0,0,0,1356,11867,6309,0,0,False,812,56,148
https://github.com/SPY-STAR0003/editor-reactjs,15,7.5,17,1,0,1,0,0,0,0,0,0,557,34512,2397,34512,2397,True,460,0,19
https://github.com/flowtsohg/war3-objectdata,16,4.0,28,1,3,2,1,0,0,1,0,0,1032321,2179204,1743173,0,0,False,0,789,0
https://github.com/demille/bookmark,11,0.01,84,1,0,8,0,0,3,2,0,0,505,1515,688,0,0,False,148,0,36
https://github.com/lpimem/rangeblock,27,0.75,82,2,3,12,0,0,3,1,0,0,2481,4466,725,0,0,False,2479,923,0
https://github.com/Taimoor0217/react-npm-template,31,1.03,41,3,1,5,0,2,0,0,0,0,68,9294,237,0,0,False,68,0,0
https://github.com/MrAntigg/9.5.1,5,5.0,14,1,0,0,0,0,0,0,0,0,11,33,2,33,2,True,6,0,0
https://github.com/hotwallet/xpubjs,22,0.25,65,1,1,3,0,0,0,1,10.38,126.35,3932,8257,4468,0,0,False,546,0,12
https://github.com/T-PWK/biguint-format,96,0.03,18,7,10,17,2,4,1,1,0.46,5.62,278,7214,861,5826,210,False,191,26,69
https://github.com/hcg1023/vue3-dnd,218,0.3,0,7,36,465,0,40,2,34,1.22,14.78,13,45620,22073,7039,5003,True,13,2328,0
https://github.com/mvkasatkin/wss-rpc2,41,0.33,12,1,0,0,0,0,0,0,4.86,59.19,59,13223,1104,13223,1104,True,357,673,0
https://github.com/davecranwell/svg-to-geojson,28,0.14,86,5,10,45,0,2,6,2,0.47,5.76,266,665,247,0,0,False,123,0,876
https://github.com/behrad/loopback-connector-influxdb,24,0.06,88,1,2,6,0,0,1,0,0,0,200,348,50,0,0,False,146,0,43
https://github.com/lukem512/pronounceable,14,0.01,18,4,7,29,0,1,1,0,0,0,186,179223,211,0,0,False,125,0,32
https://github.com/yosbelms/jailed-function,20,3.33,7,1,0,1,0,0,0,0,0,0,0,2982,157,2982,157,True,5,753,0
https://github.com/rustq/napi-nanoid,31,0.08,10,3,1,61,0,25,0,2,1.35,16.4,236,12824,5130,5841,3845,True,859,76,0
https://github.com/AgentHackerYT/bastools,12,0.14,24,1,0,1,0,0,0,0,0,0,201,391,79,0,0,False,129,20,14
https://github.com/florianholzapfel/express-restify-mongoose,892,0.23,5,60,155,640,5,222,21,203,0.67,8.15,1413,88815,70902,19052,22016,True,9441,1269,0
https://github.com/json-helpers/json-to-csharp-entity-class,54,0.61,71,3,1,0,0,1,0,0,0,0,214,6521,3194,0,0,False,212,90,109
https://github.com/ticlekiwi/braowser,24,0.01,22,4,0,0,0,0,0,0,0,0,213548,339042,338070,0,0,False,286,0,50
https://github.com/AppGyver/ag-transaction,89,4.24,109,2,1,1,0,20,2,0,36.0,438.0,0,2414,876,0,0,False,0,0,0
https://github.com/PabloSzx/altair-static-slim,16,0.03,14,1,0,3,0,0,1,0,0.59,7.2,0,4089,2772,491,637,False,0,18,0
https://github.com/joshwnj/beat-emitter,21,0.07,64,1,0,2,0,1,0,1,0.79,9.61,163,287,39,0,0,False,131,0,19
https://github.com/Eguzkiman/react-query-hooks,42,0.35,54,3,1,1,35,13,0,1,0,0,1684,27986,9990,0,0,False,864,0,16
https://github.com/wokeT/video-capture-plugin,3,3.0,47,1,0,1,0,0,0,0,0,0,165,257,1,0,0,False,138,0,13
https://github.com/javeoff/react-utils,19,0.83,15,1,0,1,0,0,2,0,0,0,25,3163,2053,3163,2053,True,23,250,0
https://github.com/scss-base/sites,283,0.2,36,5,0,0,19,10,0,0,0,0,25864,94062,46813,0,0,False,14541,1112,164
https://github.com/x2009again/google-translate-token-mirror,38,0.01,5,5,0,0,0,0,0,0,0,0,122,7696,220,25,21,True,94,0,29
https://github.com/brandondewitt/mobile-viewport-scale,5,5.0,109,1,0,0,0,0,0,0,0,0,51,137,2,0,0,False,26,0,3
https://github.com/anttiviljami/amplify-openapi,40,0.08,29,4,1,2,19,7,0,0,0.89,10.87,6,15169,1705,0,0,False,6,160,0
https://github.com/gilmarvoge/button-loading,2,2.0,38,1,0,0,0,0,0,0,0,0,83,27718,69,0,0,False,76,0,2
https://github.com/CreativeFlume/cf-framework-strategy,79,0.18,84,1,0,0,0,0,0,0,4.62,56.15,854,1586,293,0,0,False,856,0,40
https://github.com/asfernandes/rx-computed,15,0.75,86,1,0,1,0,0,0,0,9.47,115.26,66,831,70,0,0,False,244,236,81
https://github.com/tidepool-org/ble-glucose,56,0.04,4,4,0,4,5,13,0,2,0.24,2.87,397,2296,357,28,24,False,323,0,45
https://github.com/jeka-kiselyov/fastify-mongoose-api,170,0.1,0,4,7,46,0,5,2,8,0,0,1050,12101,6192,7922,5842,True,1214,0,88
https://github.com/GDYG/dp-clone,2,2.0,45,2,0,0,0,0,0,0,0,0,25,67,0,0,0,False,21,0,8
https://github.com/prantlf/setup-v-action,102,0.55,2,2,0,1,0,0,0,0,5.32,64.76,29859,43683,2290,43683,2290,True,20740,0,47
https://github.com/aranga-au/jwt-acl-manager,29,0.67,86,1,0,1,0,0,0,0,10.0,121.67,232,549,210,0,0,False,168,0,31
https://github.com/Ideame/grunt-css-urls,10,0.04,127,1,4,15,0,1,0,2,0,0,68,382,72,0,0,False,51,0,7
https://github.com/orimay/mutex-ts,10,10.0,4,2,0,0,0,0,0,0,0,0,0,3817,50,3817,50,True,42,53,0
https://github.com/syl20lego/insomnia-plugin-aws-cognito-token,42,0.05,38,6,8,44,1,5,5,5,36.67,446.11,210,978,477,0,0,False,190,0,21
https://github.com/bockoblur/qr-image-color,66,0.02,5,10,3,5,0,0,0,0,0.32,3.88,1809,2423,372,17,17,False,1499,20,400
https://github.com/yodlr/pulse,8,8.0,108,2,0,0,0,0,0,0,0,0,47,131,13,0,0,False,41,0,4
https://github.com/hamuPP/npmStudy,3,0.15,73,1,5,6,0,0,0,1,0,0,805,10372,117,0,0,False,537,0,0
https://github.com/rinu/vue-select,421,0.37,59,45,0,1,0,0,0,0,1.01,12.23,48704,205397,155630,0,0,False,730,0,29
https://github.com/oblador/react-native-vector-icons,618,0.2,2,146,2100,17100,26,361,153,1056,0.82,10.02,3912,180603,89981,51472,16396,True,1961,0,99
https://github.com/Nguyenquanftu196/football-lineup,2,2.0,49,1,0,0,0,0,0,0,0,0,19,4168,2,0,0,False,16,0,0
https://github.com/desktoping/mongoose-phone-manager,7,0.08,103,2,1,0,0,1,0,0,0,0,151,601,161,0,0,False,134,0,57
https://github.com/kelin2025/nanotween,68,5.67,74,1,1,27,0,0,1,2,60.0,730.0,1541,7779,1531,0,0,False,650,0,69
https://github.com/twilson63/update-dom,4,4.0,91,1,0,1,0,0,0,0,0,0,16,85,2,0,0,False,13,0,3
https://github.com/yuemenglong/yy-http,16,0.09,88,2,0,0,0,0,0,0,0,0,203,448,39,0,0,False,185,0,36
https://github.com/chevi-binder/React,3,3.0,37,1,0,0,0,0,0,0,0,0,30,8064,4,0,0,False,28,2169,0
https://github.com/MikeKovarik/selfsigned-ca,23,0.14,62,1,3,4,1,1,1,0,0,0,661,1723,1035,0,0,False,358,0,5
https://github.com/mayankpandav/lazyload,6,6.0,60,1,0,0,9,2,0,0,0,0,194,10617,334,0,0,False,46,0,5
https://github.com/zacharyedwardsdowns/chd-node,31,0.06,7,2,0,0,0,0,0,0,0,0,793,2310,465,556,113,True,682,0,97
https://github.com/google/open-product-recovery,129,0.3,2,12,20,26,6,79,21,22,5.54,67.45,226,304404,263035,304404,263035,True,112,11601,0
https://github.com/calvinmetcalf/tilelivestream,21,0.01,70,1,0,1,0,0,0,0,0.05,0.66,144,577,262,0,0,False,143,0,51
https://github.com/JamesTheGreat/jaguarjs-jsdoc,66,0.07,90,17,0,0,0,0,0,0,0,0,352165,648292,644403,0,0,False,671,0,1659
https://github.com/mymelo/melostring,5,0.71,84,1,0,0,0,0,0,0,0,0,347,727,5,0,0,False,312,0,88
https://github.com/shaynelar/react-toolchain,38,5.43,24,2,0,2,0,0,0,0,0,0,54,28953,27423,0,0,False,0,240,0
https://github.com/sedenardi/gulp-fixed-template,3,0.0,67,2,0,0,0,0,0,0,0,0,16,75,2,0,0,False,11,0,0
https://github.com/p0x-labs/zkVote-snap,15,0.2,12,1,0,0,0,0,0,0,0,0,229,128068,102389,128068,102389,True,177,1128,3
https://github.com/ljhsai/pofresh,21,0.04,41,1,0,0,0,0,0,0,0,0,12038,34038,15068,0,0,False,8787,0,3749
https://github.com/saspes/mkcam,3,3.0,92,2,0,0,0,0,0,0,0,0,51,156,1,0,0,False,44,0,0
https://github.com/chrisdickinson/gl-triangle-strip-indexer,2,2.0,111,1,0,6,0,0,0,0,0,0,40,175,1,0,0,False,38,0,10
https://github.com/wowserhq/wowser,982,0.31,37,6,63,232,15,54,43,84,0.03,0.37,84917,119502,96403,0,0,False,4310,0,508
https://github.com/kevva/play-animal-sounds,23,0.04,90,1,2,15,0,1,0,4,0.66,8.05,69,459,162,0,0,False,57,0,8
https://github.com/andywer/http-event-stream,63,0.04,15,4,2,19,5,34,2,5,1.46,17.8,0,14840,4493,3,3,False,0,246,0
https://github.com/continuing-creativity/Flocking,1330,0.33,22,15,60,690,0,86,55,155,0.07,0.83,90595,191828,132245,0,0,False,15783,0,1507
https://github.com/arangodb/aqbjs,163,0.09,53,7,8,46,0,3,0,25,1.89,22.97,2359,10717,3813,0,0,False,5477,0,1007
https://github.com/catops/generator-hubot-script-mocha,24,0.09,86,2,2,1,0,0,0,0,1.1,13.37,277,1083,217,0,0,False,230,0,10
https://github.com/ssxv/react-numberpad,16,0.02,39,3,1,2,17,10,0,0,0,0,120,8686,121,0,0,False,105,6,0
https://github.com/axetroy/vscode-nls-i18n,71,0.08,30,9,5,12,0,59,1,4,0.21,2.54,0,579,117,0,0,False,0,76,0
https://github.com/i18next/i18next-xhr-backend,203,0.12,43,33,75,253,0,266,12,89,0.78,9.47,943,16016,5824,0,0,False,442,56,46
https://github.com/jschr/react-redux-theme-provider,43,0.16,80,1,2,6,23,9,3,3,1.88,22.81,204,6161,360,0,0,False,33,516,0
https://github.com/tableflip/joi-multiaddr,14,0.05,62,2,1,1,0,0,0,0,0.48,5.89,33,11900,4118,0,0,False,29,0,6
https://github.com/cutejs/testover.js,11,0.08,113,1,0,0,0,0,0,1,0,0,443,1704,323,0,0,False,0,0,78
https://github.com/hyperledger/composer-sample-networks,286,0.3,54,39,300,223,0,151,0,0,1.84,22.35,3106,29258,12955,0,0,False,4157,0,165
https://github.com/rizwan-ishtiaq/simple-react-notifications2,79,0.07,17,6,0,4,3,3,2,1,0.26,3.14,404,69723,36476,28814,15507,False,43,230,0
https://github.com/BubbleBear/list2csv,4,0.21,58,1,0,0,0,0,0,0,0,0,20,328,12,0,0,False,20,50,0
https://github.com/Contraboi/lidso-form,20,2.86,8,1,0,2,0,0,0,0,0,0,0,472,123,472,123,True,0,119,0
https://github.com/Darksoulsong/angular-smooth-scroller,19,1.12,88,1,0,0,0,0,0,0,90.0,1095.0,963,2951,547,0,0,False,833,440,0
https://github.com/ammarahm-ed/react-native-gzip,12,0.04,6,3,5,16,0,2,1,0,0,0,104,18775,131,18775,131,True,85,58,0
https://github.com/aspnet/SignalR,1914,2.42,64,68,453,2400,0,1573,0,1659,1.06,12.94,31386,398501,280132,0,0,False,9667,3434,0
https://github.com/kirbysayshi/punch-bench,74,0.04,35,2,0,3,5,0,0,0,0.55,6.63,262,4023,1268,0,0,False,49,387,0
https://github.com/tencentyun/TUICallKit,317,0.32,0,28,117,156,3,254,32,26,1.11,13.48,17902,391725,268244,168633,78132,True,1917,2355,5315
https://github.com/newtonproject/evt-toolchain,19,0.29,15,3,2,1,1,5,0,0,0,0,4176,15868,1768,15868,1768,True,4119,0,42
https://github.com/elvinn/git-master-merged,16,0.13,70,1,5,4,1,0,0,0,1.72,20.94,85,600,112,0,0,False,62,0,6
https://github.com/zenflow/routeemitter,137,1.4,106,1,0,0,0,0,0,0,18.0,219.0,584,9237,8578,0,0,False,490,0,170
https://github.com/bouzidanas/react-html-plots,70,1.4,3,1,0,0,0,6,0,0,0,0,0,42861,13935,42861,13935,True,42,3722,0
https://github.com/cif/handlebar-rider,75,0.26,133,7,6,15,1,8,4,8,0,0,305,1265,808,0,0,False,261,0,37
https://github.com/vigilock/eslint-config-consignity,25,0.04,10,4,0,0,0,0,1,0,0.66,8.01,185,6504,3438,1421,3373,False,169,0,0
https://github.com/3rd/benchmate,42,1.56,7,2,0,3,0,0,0,0,12.69,154.42,0,7966,1414,7966,1414,True,53,431,0
https://github.com/kslimani/google-ima-video,208,0.11,0,3,6,11,0,36,1,2,0.48,5.84,4128,25458,16485,178,64,False,2682,0,111
https://github.com/tjmehta/lex62,13,0.01,43,1,3,4,2,3,2,0,4.09,49.77,63,386,41,0,0,False,52,0,7
https://github.com/4tj/node-nicehash,4,0.03,30,2,1,0,0,0,0,0,1.53,18.56,132,11708,13,0,0,False,125,216,16
https://github.com/technowledgy/vue-h5p,492,0.35,0,11,13,14,1,372,2,3,0.46,5.6,30657,107292,58127,19520,17182,True,19204,0,4
https://github.com/astoilkov/jsblocks,292,0.09,3,13,103,2800,2,37,12,109,0.27,3.28,114487,187403,89195,18,18,True,73523,0,2126
https://github.com/koki-ogura/lsd-bme280,8,8.0,79,1,0,0,0,0,0,0,0,0,128,333,5,0,0,False,111,0,12
https://github.com/dkaraush/node-prlimit,12,1.33,45,1,0,0,0,0,0,0,0,0,0,393,81,0,0,False,0,15,0
https://github.com/jest-community/jest-watch-typeahead,315,0.14,0,11,19,408,4,261,9,21,0.53,6.43,233,79768,66795,24956,23776,False,1022,626,0
https://github.com/ZIR3A/portfolio.github.io,33,8.25,33,1,0,1,0,0,0,0,0,0,17,666,198,0,0,False,17,0,4
https://github.com/TranscryptOrg/parcel-transformer-transcrypt,62,0.12,7,1,2,4,0,2,0,3,1.12,13.64,364,688,154,11,12,True,259,0,38
https://github.com/ZenRows/zenrows-node-sdk,23,0.03,4,2,2,6,5,3,0,0,0,0,141,14023,1561,644,261,True,98,150,0
https://github.com/Casumo/more-sinon-chai,7,0.3,81,1,0,1,0,3,0,0,10.0,121.67,77,1466,7,0,0,False,40,0,4
https://github.com/SaschaGalley/grunt-phpunit,67,0.11,114,12,20,68,5,19,10,14,0,0,383,1521,744,0,0,False,234,0,23
https://github.com/headzoo/roastr,30,1.76,90,1,0,0,0,0,0,0,0,0,2652,5800,4156,0,0,False,975,0,108
https://github.com/zordius/graphql-endpoint,24,0.05,50,3,1,1,12,4,0,0,0,0,85,10670,3218,0,0,False,74,0,12
https://github.com/xhubio/tdg-base,46,0.19,70,3,0,1,11,16,2,1,75.0,912.5,137,10651,2381,0,0,False,97,0,4
https://github.com/sunesimonsen/magicpen,385,0.15,34,8,3,19,0,13,4,12,1.06,12.91,3005,9159,4717,0,0,False,1327,0,366
https://github.com/evheniy/yeps-redis,21,0.08,77,2,0,1,0,1,0,0,0,0,15,618,239,0,0,False,92,0,2
https://github.com/namth0712/postcss-extract-media-only,4,0.06,54,1,1,0,12,4,0,0,0,0,15,8214,2134,0,0,False,14,0,2
https://github.com/meryn/walk-extra,3,3.0,131,1,0,0,1,0,0,0,0,0,0,152,4,0,0,False,0,0,0
https://github.com/diogoqueiros/ionic-swipe-all,20,0.03,59,2,8,16,0,5,4,9,0.26,3.12,0,4590,199,0,0,False,0,31,0
https://github.com/ElemeFE/element,4609,1.78,6,665,14600,53900,300,4804,2427,15223,1.65,20.04,42882,350934,140770,26247,1887,True,24834,1768,3253
https://github.com/gojutin/styled-logs,45,0.04,45,4,2,5,12,6,0,0,0,0,1036,25794,19613,0,0,False,68,76,0
https://github.com/lukasoppermann/html5sortable,852,0.21,9,87,522,1600,9,655,39,251,0.51,6.16,62215,144610,118955,13,0,False,3561,944,0
https://github.com/mrbenhowl/messageCheckr,112,0.14,72,3,0,1,0,2,1,15,1.58,19.28,1262,14228,4792,0,0,False,6830,0,270
https://github.com/mohsinulhaq/react-popper-tooltip,251,0.13,4,14,59,243,2,87,5,68,1.08,13.13,1595,75858,60863,7,7,False,494,408,0
https://github.com/mazko/ESJava,32,0.17,95,1,4,15,0,0,0,0,0,0,16540,108506,98751,0,0,False,6294,0,0
https://github.com/use-strict/file-system-access,76,0.07,11,4,1,14,0,0,0,0,0.33,4.06,1336,21204,14173,169,72,False,331,1752,51
https://github.com/signalwerk/gatsby-remark-reference-footnotes,21,0.05,40,1,0,0,1,0,1,0,0,0,300,3307,309,0,0,False,241,0,27
https://github.com/NicolaasZA/cordova-plugin-ia-starprnt,5,0.01,22,1,0,1,0,0,0,0,0,0,78,6730,205,0,0,False,68,0,0
https://github.com/dresende/node-fulfill,4,4.0,127,1,0,2,0,0,0,0,0,0,105,153,1,0,0,False,90,0,22
https://github.com/mirainc/schedule-utilities,31,0.07,59,5,0,0,1,7,0,0,0,0,33,11636,1775,0,0,False,0,413,0
https://github.com/luftywiranda13/del-nm,40,0.21,72,2,0,2,4,21,1,2,1.86,22.58,12,1034,709,0,0,False,9,0,2
https://github.com/szymonkoper/sort-by-chain,59,0.04,11,4,0,0,1,22,0,0,0,0,45,12256,8099,3671,3668,False,0,47,0
https://github.com/fChristenson/sassy-stats,153,0.45,76,3,1,2,0,2,5,12,1.76,21.47,1700,17837,1769,0,0,False,1134,0,102
https://github.com/Ivshti/stremio-addons-box,10,0.15,93,2,1,5,0,0,1,0,0,0,59,221,20,0,0,False,48,0,6
https://github.com/kevoree/kevoree-js,977,0.61,70,3,2,5,0,0,6,40,0.67,8.13,238089,736041,578268,0,0,False,59967,1328,22899
https://github.com/tornqvist/jazzon-format,1,1.0,101,1,0,1,0,0,0,0,0,0,25,155,0,0,0,False,71,0,9
https://github.com/PolyWolf-finance/polywolf-swap-sdk,6,6.0,33,1,0,1,0,0,0,0,0,0,0,11760,73,0,0,False,0,1118,0
https://github.com/stevenferretti/vanilla-state,9,1.0,58,2,1,5,0,0,0,0,0,0,99,490,150,0,0,False,84,0,2
https://github.com/yhostc/xmlparser,13,13.0,140,1,2,4,0,0,0,0,0,0,131,236,26,0,0,False,96,0,23
https://github.com/zaporozhetsAnton/react-native-auto-scroll-view,4,4.0,37,1,0,0,0,0,0,0,0,0,7,9234,6679,0,0,False,7,47,0
https://github.com/JayCanuck/gamelist-utils,35,0.05,8,1,0,8,0,0,2,0,3.12,38.02,4023,11278,1564,4410,1081,True,3753,0,334
https://github.com/damar-nur-ichwan/id-investing-scraper,14,0.23,15,2,0,0,0,0,0,0,0,0,1605,4687,690,4687,690,True,1532,800,0
https://github.com/arash16/ls-memory,2,2.0,34,1,0,0,4,44,0,0,0,0,0,8825,201,0,0,False,5,28,0
https://github.com/MenacingBobbyT/hello-mars,4,4.0,70,2,0,0,0,0,0,0,0,0,1,33,3,0,0,False,1,0,0
https://github.com/rainfore/pursuit-cli,32,0.03,50,1,4,24,0,0,6,7,0.33,4.07,1355,5079,3675,0,0,False,447,0,104
https://github.com/uraway/circleci-sample,58,0.17,44,1,0,0,68,2,0,15,22.5,273.75,7,464,373,0,0,False,0,0,0
https://github.com/chrisJohn404/ljswitchboard-device_scanning,137,0.07,48,3,0,0,0,0,0,0,0,0,6039,26082,12676,0,0,False,6199,0,843
https://github.com/IBM/pino-couch,56,0.18,79,3,8,4,0,1,3,0,1.94,23.61,374,1407,897,0,0,False,49,0,6
https://github.com/juanpgaviria/eras-adapter,2,0.22,95,1,0,0,0,0,0,0,0,0,69,513,201,0,0,False,0,0,0
https://github.com/ycs77/headlessui-float,320,0.44,0,7,11,324,0,38,1,65,1.31,15.94,230,43916,20738,27476,12935,True,194,4149,32
https://github.com/dysonshell/ds-glob,10,1.67,100,1,0,0,0,0,0,0,40.0,486.67,4,31,23,0,0,False,69,0,5
https://github.com/IncreaseCard/increase-components,450,0.56,48,11,2,0,4,55,0,0,3.55,43.22,10186,108194,77998,0,0,False,5198,0,75
https://github.com/RomanFedytskyi/Snowflake,12,12.0,2,2,0,0,0,0,0,0,0,0,89,18768,90,18768,90,True,72,0,0
https://github.com/sentsin/layer,205,0.06,10,17,2700,8300,16,48,0,0,0.16,2.0,9106,21434,11465,7,2,True,1327,0,474
https://github.com/zcaceres/builtwith-api,37,0.03,11,5,6,13,0,7,0,1,0,0,303,1381,655,118,52,False,189,0,16
https://github.com/DanielHabenicht/dockerproxy,89,0.08,28,3,1,4,8,13,2,2,0.36,4.4,453,15669,9421,0,0,False,395,0,33
https://github.com/SanoLitch/sl-utils,5,0.71,49,2,0,0,7,1,0,0,0,0,4,4752,25,0,0,False,4,75,0
https://github.com/NachoHernandezV/paquete,5,5.0,29,2,0,0,0,0,0,0,0,0,27,114,5,0,0,False,16,0,0
https://github.com/kattybilly/ember-cli-simple-pagination,11,11.0,95,2,0,2,0,0,0,0,0,0,85,688,8,0,0,False,270,0,31
https://github.com/rap2hpoutre/nano-shuffle,10,10.0,65,2,0,0,0,0,0,0,0,0,8,86,13,0,0,False,7,0,2
https://github.com/JohanBjerning/react-open-weather,228,0.15,36,7,0,0,0,0,0,0,0.6,7.24,11121,117128,61167,0,0,False,1134,0,40
https://github.com/wechat-miniprogram/sm-crypto,62,0.03,4,8,83,419,1,4,8,27,0,0,3825,9325,5944,124,172,True,1703,0,269
https://github.com/klen/redux-axios-reducers,114,0.45,70,1,1,2,0,0,0,0,0,0,0,1096,521,0,0,False,11,0,0
https://github.com/Martint06/generic-package-error,3,3.0,15,1,0,0,0,0,0,0,0,0,89,6170,3,6170,3,True,82,0,3
https://github.com/devjunkORG/num2word,15,0.08,89,3,0,0,0,0,0,0,1.26,15.37,29,267,191,0,0,False,47,0,2
https://github.com/johnwalz97/puppeteer-pool,29,0.05,68,5,0,0,2,0,0,0,0.51,6.19,70,652,145,0,0,False,107,0,3
https://github.com/srveit/riff-js,38,0.04,76,3,1,6,7,3,8,1,0,0,1336,4137,1240,0,0,False,594,0,113
https://github.com/ugo-studio/wasm-jseval,48,0.03,2,4,0,4,0,0,0,0,0.11,1.34,13406,591298,1823,4208,1704,True,10350,20,308
https://github.com/bfabio/react-native-app-shortcuts,26,0.04,64,5,0,0,0,0,0,0,0,0,150,7363,2148,0,0,False,103,0,2
https://github.com/wagame/sendconcol,3,3.0,11,1,0,0,0,0,0,0,0,0,0,40,4,40,4,True,0,0,0
https://github.com/AUrdiales/generator-reactt,20,0.08,57,1,0,3,7,4,0,0,0,0,390,5182,1141,0,0,False,353,286,19
https://github.com/whir-tools/hijack-links,3,3.0,121,1,0,0,0,0,0,0,0,0,87,186,2,0,0,False,58,0,12
https://github.com/dkhalil/metalsmith-markdown,8,0.01,74,3,0,0,0,0,0,0,0.11,1.28,73,232,26,0,0,False,70,0,13
https://github.com/samgozman/barchart-dot-com,171,0.18,5,2,0,5,5,131,0,1,0.26,3.18,588,38727,29358,99,85,False,330,0,94
https://github.com/moxiesuite/moonrock-core,1,1.0,37,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,0,0,0
https://github.com/validate-io/safe-integer,6,6.0,107,1,0,3,0,0,0,0,0,0,60,787,30,0,0,False,19,0,13
https://github.com/Perryvw/valve-kv,22,0.06,24,1,1,9,0,0,0,0,0.38,4.63,0,60149,288,0,0,False,0,368,0
https://github.com/vivaxy/alfred-ticktick,23,0.14,7,1,0,1,0,0,1,0,1.11,13.52,504,6466,1720,6466,1720,True,393,0,28
https://github.com/fega/wordreference-api,11,2.75,84,1,20,48,4,0,1,0,0,0,229,567,74,0,0,False,177,0,17
https://github.com/bacor/gatsby-source-blogger-posts,1,1.0,10,1,0,1,0,0,0,0,0,0,86,4302,0,4302,0,True,139,0,9
https://github.com/deoxxa/node-mediainfo,11,0.02,127,2,34,55,5,2,4,4,0.17,2.03,99,307,14,0,0,False,74,0,25
https://github.com/kei-kmj/quiteRPG,51,0.39,17,1,0,0,0,1,0,0,0,0,175,930,673,3,1,True,150,0,16
https://github.com/NeteaseWD/grunt-mcss,3,3.0,125,1,2,0,1,0,0,0,0,0,191,480,6,0,0,False,129,0,20
https://github.com/audiojs/audio-play,50,0.03,37,6,14,60,0,11,14,7,0,0,215,760,198,0,0,False,151,0,46
https://github.com/beenotung/react-any-data,21,0.03,16,1,0,2,0,0,0,0,0.23,2.81,11,1250,31,12,4,False,11,642,0
https://github.com/alexgorbatchev/stylus-compiler,6,0.03,123,1,0,0,1,0,0,0,0,0,36,276,75,0,0,False,31,0,10
https://github.com/FranckFreiburger/vue-pdf,196,0.08,0,21,506,2100,20,37,228,137,1.19,14.48,536,3237,1873,13,0,False,388,0,60
https://github.com/indatawetrust/remaining-time,10,10.0,80,1,0,1,0,0,0,0,0,0,67,183,18,0,0,False,50,0,0
https://github.com/ORESoftware/suman-server,57,0.07,70,6,0,1,0,0,0,0,0,0,8703,13693,5290,0,0,False,2711,0,729
https://github.com/unjs/h3,739,0.62,0,81,150,2900,10,407,46,215,2.77,33.65,5,68223,45880,39335,26148,True,16,3753,0
